text,is_quote_status,has_card,1_day_after,is_in_reply_to,is_urls,year,month,day_of_week
"['speql8r', 'bevyz', '315', 'launch', 'combin', 'hotcold', 'amp', 'sparklingstil', 'platform', 'us', 'intriguingli', 'gmcr', 'amp', 'pep', 'amp', 'other', 'investor']",0,0,1,0,0,2014,3,0
"['bernstein', 'interest', 'note', 'ko', 'pep', 'dp', 'gmcr', 'amp', 'soda', 'vs', 'privat', 'co', 'bevyz', 'privat', 'co', 'former', 'soda', 'exec']",0,0,1,0,0,2014,3,0
"['pepsico', 'lead', 'director', 'shot', 'activist', 'investor', 'pitch', 'break', 'compani', 'httptcoo1okjxj9rt', 'pep']",0,0,1,0,1,2014,2,4
"['pep', 'dir', 'cook', 'respond', 'peltz', 'say', 'board', 'amp', 'mgmt', 'complet', 'align', 'reject', 'propos', 'much', 'trian', 'data', 'select', 'amp', 'misus']",0,0,1,0,0,2014,2,3
"['updat', 'pepsico', 'aig', 'kraft', 'food', 'stock', 'watch', 'pep', 'aig', 'krft', 'httptcoyo9tksazri']",0,0,0,0,1,2014,2,3
"['nonrelatedsens', 'longshorttrad', 'find', 'hilari', 'offend', 'pep', 'ko', 'soda']",0,0,1,1,0,2014,2,2
"['nelson', 'peltz', 'push', 'pepsimondelez', 'deal', 'via', 'andrewrsorkin', 'pep', 'mdlz']",0,0,1,0,0,2014,1,1
"['latest', 'forecast', '4star', 'stock', 'csco', 'httpstcodw2xpkjikf', 'cisco', 'stock', 'buy', 'sell', 'fairli', 'valu', 'earn']",0,1,1,0,1,2023,6,0
"['take', 'peek', 'best', 'dividend', 'stock', 'today', '1', 'vz', '2', 'pfe', '3', 'csco', 'check', 'full', 'list', 'httpstcox1takrnu74']",0,0,1,0,1,2023,5,4
"['solid', '2023', 'forecast', 'stabl', 'dividend', 'wide', 'econom', 'moat', 'there', 'lot', 'like', 'cisco', 'stock', 'today', 'here', 'analyst', 'latest', 'outlook', 'csco', 'httpstcotz1go9k9tr']",0,0,0,0,1,2023,2,3
"['octob', '2021', 'warn', 'cisco', 'china', 'fcpa', 'probe', 'go', 'well', 'novemb', 'share', 'fell', 'bad', 'earn', 'report', 'subtl', 'chang', 'languag', 'found', 'file', 'tell', 'tale', 'csco', 'httpstcolpwitzduec']",1,0,1,0,1,2022,1,4
"['octob', 'warn', 'cisco', 'china', 'fcpa', 'probe', 'materi', 'advers', 'effect', 'oper', 'cash', 'flow', 'base', 'chang', 'found', 'septemb', '10k', 'manag', 'didnt', 'even', 'say', 'word', 'china', 'earn', 'call', 'yesterday', 'neither', 'analyst', 'csco']",0,0,1,0,0,2021,11,3
"['25oct2021', 'gave', 'free', 'access', 'report', 'cisco', 'system', 'caution', 'ignor', 'recent', 'chang', 'disclosur', 'languag', 'peril', 'csco']",1,0,1,0,0,2021,11,3
"['cisco', 'recent', 'chang', 'disclosur', 'tell', 'us', 'csco', 'manag', 'think', 'china', 'fcpa', 'probe', 'materi', 'advers', 'effect', 'oper', 'cash', 'flow', 'previous', 'compani', 'explicitli', 'said', 'would', 'free', 'releas', 'client', '20oct2021', 'httpstcoviwnht1csb']",0,0,1,0,1,2021,10,0
"['strong', 'spend', 'environ', 'increas', 'total', 'product', 'order', 'cisco', '10', 'year', 'year', 'howev', 'could', 'caus', 'suppli', 'chain', 'issu', 'road', 'csco', 'httpstcoyw0tr5u864', 'cisco']",0,0,1,1,1,2021,5,4
"['csco', 'vrm', 'fall', 'azpn', 'soar', 'frankcnbc', 'stock', 'watch', 'morn', 'httpstcobyphui8tzl', 'httpstco0wvogy0r3i']",0,0,0,0,1,2020,8,3
"['lag', 'technolog', 'stock', 'pois', 'breakout', 'trader', 'say', 'csco', 'txn', 'xlk', 'via', 'tradingn', 'httpstcojyysal3kkz']",0,0,0,0,1,2019,12,4
"['csco', 'aapl', 'ibm', 'lead', 'dow', 'year', 'two', 'look', 'good', 'tradingn', 'httpstcoursxvcnprt']",0,0,1,0,1,2019,4,3
"['stock', 'make', 'biggest', 'move', 'premarket', 'jpm', 'orcl', 'wmt', 'csco', 'amp', 'httpstcojf8cxzanhx']",0,0,0,0,1,2018,11,3
"['notic', 'right', 'christma', 'one', 'year', 'everyon', 'left', 'holiday', 'attorney', 'cisco', 'system', 'post', 'obscur', 'blog', 'post', 'ethic', 'includ', 'mention', 'fcpa', 'problem', 'russia', 'hit', '10k', 'three', 'month', 'later', 'made', 'headlin', 'csco']",1,0,1,0,0,2018,8,5
"['cisco', 'rise', '5', 'compani', 'report', 'betterthanexpect', 'earn', 'csco', 'httpstcoi09f6srv69', 'httpstcobhn5dn7rjx']",0,0,1,0,1,2018,8,2
"['afterhour', 'buzz', 'csco', 'jack', 'amp', 'httpstcok6zox61vzj']",0,0,0,0,1,2018,5,2
"['csco', 'repurchas', 'half', 'current', 'market', 'cap', 'sinc', 'technolog', 'bubbl', 'httpstcoykjqynnzd4']",0,0,1,1,0,2018,3,3
"['csco', 'revenu', 'model', 'transit', 'httpstcoyhoowj32jm']",0,0,1,0,0,2018,3,3
"['buy', 'csco', 'quarterli', 'earn', 'report', 'jimcram', 'advis', 'httpstcovwwnymthd9']",0,0,1,0,1,2018,1,4
"['cisco', 'ralli', 'could', 'noth', 'short', 'squeez', 'strategist', 'via', 'tradingn', 'csco', 'httpstcolikocp0w8d']",0,0,1,0,1,2017,11,4
"['2', 'also', 'found', 'least', 'four', 'undisclos', 'sec', 'probe', 'csco', 'past', 'last', '323', 'month', 'httpstcold0g9d15nj']",1,0,1,0,1,2017,9,0
"['sharkbiotech', 'imagin', 'real', 'money', '1999', 'qcom', 'csco', 'yhoo', 'etc', 'rememb', 'day', 'well']",0,0,1,1,0,2017,9,4
"['afterhour', 'buzz', 'lb', 'csco', 'snp', 'amp', 'httpstcoii2koa0vh']",0,0,0,0,1,2017,8,2
"['afterhour', 'buzz', 'asna', 'csco', 'amp', 'httpstcorbclbp5b6c']",0,0,0,0,1,2017,5,2
"['dow', 'would', 'green', 'gs', 'intc', 'trv', 'jnj', 'mcd', 'ko', 'xom', 'pg', 'ibm', 'aapl', 'di', 'hd', 'msft', 'csco', 'nke', 'vz', 'v', 'cvx', 'jpm', 'utx', 'axp', 'mmm', 'ge', 'cat', 'red']",0,0,1,0,0,2017,3,0
"['hour', 'buzz', 'trip', 'moh', 'csco', 'amp', 'httpstcowt64lc6zrg']",0,0,1,0,1,2017,2,2
"['earn', 'cisco', 'system', 'q2', 'ep', '057', 'adj', 'vs', '056', 'est', 'q2', 'rev', '1158b', 'vs', '1156b', 'est', 'csco', 'httpstco2u3gflnzja', 'httpstcohrpoo6orat']",0,0,1,0,1,2017,2,2
"['afterhour', 'buzz', 'ntap', 'csco', 'fslr', 'amp', 'httpstcolwkcwyn681']",0,0,0,0,1,2016,11,2
"['earn', 'cisco', 'system', 'q1', 'ep', '061', 'adj', 'vs', '059', 'est', 'q1', 'rev', '1235b', 'vs', '1233b', 'est', 'csco', 'httpstcod708nl3crk', 'httpstco9nydxx3muk']",0,0,0,0,1,2016,11,2
"['today', 'top', 'dow', 'perform', 'nke', 'csco', 'ibm', 'jnj', 'ge', 'today', 'worst', 'dow', 'perform', 'aapl', 'mrk', 'cat', 'dd', 'unh', 'httpstcozmlnopp3dw']",0,0,0,0,1,2016,10,2
"['earli', 'mover', 'wmt', 'hrl', 'twtr', 'pcln', 'csco', 'lb', 'ntap', 'gpro', 'scti', 'amp', 'httpstcoozcavl25up']",0,0,1,0,1,2016,8,3
"['afterhour', 'buzz', 'csco', 'lb', 'ntap', 'amp', 'httpstcokwexhelvaw']",0,0,0,0,1,2016,8,2
"['earli', 'mover', 'low', 'tgt', 'spl', 'urbn', 'cree', 'plki', 'bk', 'csco', 'viab', 'amp', 'httpstcomdw6k6u5yu']",0,0,0,0,1,2016,8,2
"['96', 'month', '19952002', 'csco', 'doubl', 'digit', 'monthli', 'return', '50', 'time', 'avg', 'absolut', 'monthli', 'return', '118', 'median', '107']",0,0,1,0,0,2016,8,5
"['earn', 'cisco', 'q3', 'ep', '057', 'adj', 'vs', '055', 'est', 'q3', 'rev', '1200b', 'vs', '1197b', 'est', 'csco', 'httpstco04pzbxi6gp', 'httpstcohzqyzv02k0']",0,0,1,0,1,2016,5,2
"['probe', 'report', 'research', 'updat', '12nov2015', 'httpstcorcjqo67pfo', 'bam', 'csco', 'btu', 'swhc', 'amtd', 'unh', 'ctrx', 'wba', 'wfc', '40', 'co', 'sign']",0,0,1,0,1,2015,11,4
"['today', 'research', 'updat', 'reiter', 'neg', 'opinion', 'cisco', 'compani', 'play', 'mani', 'disclosur', 'game', 'csco', 'httpstcotuisaoc2jw']",0,0,0,0,1,2015,11,3
"['csco', 'httptcoapmk6ymdct']",0,0,1,0,0,2015,8,2
"['bluegrasscap', '55', 'gp', 'margin', '35', 'ebit', 'margin', 'remind', 'co', 'place', 'valu', 'chain', 'vs', 'primari', 'custom', 'aapl', 'msft', 'goog', 'csco', 'etc']",0,0,1,1,0,2015,3,6
"['foia', 'request', 'back', '2012', 'show', 'substanti', 'volum', 'sec', 'investig', 'activ', 'never', 'disclos', 'cisco', 'csco', 'httptcouzlvgkzfrn']",0,0,1,0,1,2015,2,2
"['darkofnight', 'blog', 'post', 'clever', 'word', 'game', 'extraordinari', 'tactic', 'cisco', 'use', 'mislead', 'investor', 'httptcoisz6teybp', 'csco']",0,0,1,0,1,2015,2,2
"['opinion', 'cisco', 'disclosur', 'practic', 'regard', 'sec', 'activ', 'strikingli', 'sleazi', 'break', 'httptco5suqhjdsew', 'csco']",0,0,0,0,1,2015,2,1
"['repeatedli', 'found', 'csco', 'made', 'choic', 'regard', 'time', 'venu', 'amp', 'languag', 'appear', 'design', 'mislead', 'investor', 'httptcoirfw5aawnh']",0,0,1,0,1,2015,2,0
"['cisco', 'system', 'high', 'volum', 'undisclos', 'sec', 'activ', 'troubl', 'disclosur', 'practic', 'updat', 'csco', 'httptcoqi13aqrwxv']",0,0,1,0,1,2015,2,0
"['ahead', 'earn', 'still', 'relev', 'see', 'oct', 'report', 'rais', 'number', 'seriou', 'concern', 'cisco', 'httptcouj5xwca6e7', 'csco']",0,0,1,0,1,2015,2,0
"['cirrusdriv', 'way', 'got', 'bogatyd', 'csco', 'remain', 'subdu', 'valuat']",0,0,1,1,0,2015,1,3
"['previous', 'csco', 'blame', 'snowden', 'today', 'net', 'neutral', 'couldnt', 'sec', 'probe', 'could', 'nah', 'would', 'said']",0,0,1,0,0,2014,11,3
"['never', 'mind', 'compani', 'doesnt', 'miss', 'earn', 'um', 'csco', 'ever', 'miss', 'time', 'coincident', 'nah']",0,0,1,0,0,2014,11,2
"['cisco', 'high', 'volum', 'undisclos', 'sec', 'activ', 'troubl', 'disclosur', 'practic', 'icymi', 'httptco21zsmrunq8', 'csco', 'httptcoakdbohuqeg']",0,0,0,0,1,2014,11,1
"['icymi', 'ahead', 'earn', 'week', 'csco', 'high', 'volum', 'undisclos', 'sec', 'activ', 'troubl', 'disclosur', 'practic', 'httptcoyaztd9awtj']",0,0,0,0,1,2014,11,1
"['icymi', 'cisco', 'substanti', 'volum', 'sec', 'investig', 'activ', 'never', 'disclos', 'httptco0htyruybim', 'csco', 'httptcoorn3mzuf1m']",0,0,0,0,1,2014,11,1
"['icymi', 'ahead', 'earn', 'week', 'csco', 'high', 'volum', 'undisclos', 'sec', 'activ', 'troubl', 'disclosur', 'practic', 'httptco0opvjgog7a']",0,0,0,0,1,2014,11,1
"['foia', 'respons', 'refer', 'almost', 'twenti', 'sec', 'matter', 'cisco', 'system', 'list', 'none', 'disclos', 'csco', 'httptcongvgex6o8p']",0,0,0,0,1,2014,10,0
"['hear', 'csco', 'speak', 'report', 'critic', 'compani', 'disclosur', 'practic', 'friday', 'interest', 'happen']",0,0,0,0,0,2014,10,4
"['sleazi', 'csco', 'first', 'disclos', 'fcpa', 'problem', 'obscur', 'blog', 'post', 'made', '711', 'est', '23dec2013', 'httptcokv5hcgibqv']",0,0,0,0,1,2014,10,3
"['languag', 'repeatedli', 'use', 'csco', 'describ', 'fcpa', 'exposur', 'clever', 'make', 'easili', 'mislead', 'httptcotvhg6n7usi', 'fcpa']",0,0,0,0,1,2014,10,3
"['see', 'advanc', 'stealth', 'tactic', 'csco', 'appear', 'deploy', 'first', 'disclos', 'protract', 'fcpa', 'investig', 'httptco8wcc6vurkp', 'fcpa']",0,0,0,0,1,2014,10,2
"['sec', 'letter', 'refer', 'almost', 'twenti', 'sec', 'matter', 'cisco', 'system', 'list', 'none', 'disclos', 'csco', 'httptcojwlyt7xcpv']",0,0,0,0,1,2014,10,2
"['foia', 'work', 'show', 'substanti', 'volum', 'sec', 'investig', 'activ', 'never', 'disclos', 'cisco', 'csco', 'httptcod4jjvfedvr', 'foia']",0,0,0,0,1,2014,10,2
"['cisco', 'high', 'volum', 'undisclos', 'sec', 'activ', 'troubl', 'disclosur', 'practic', 'csco', 'httptcolflzdjpunj']",0,0,0,0,1,2014,10,2
"['earli', 'mover', 'aapl', 'jbl', 'csco', 'gme', 'hpq', 'tif', 'amp', 'httptco2lrplvs2ur']",0,0,1,0,1,2014,9,3
"['zerohedg', 'sinc', '2011', 'csco', 'termin', '21000', 'worker', 'also', 'bought', 'back', '219', 'billion', 'stock']",0,0,0,1,0,2014,8,2
"['earn', 'alert', 'cisco', 'system', 'q4', 'ep', '055', 'exitem', 'vs', '053', 'est', 'q4', 'rev', '1236b', 'vs', '1214b', 'est', 'csco', 'quot', 'httptcoarmlynnm03']",0,0,0,0,1,2014,8,2
"['new', 'post', 'tivo', 'time', 'press', 'play', 'httptcoghax0hnw1z', 'cmcsa', 'csco', 'dish', 'dtv', 'goog', 'intc', 'msft', 'nflx', 'vz']",0,0,1,0,1,2014,6,2
"['earn', 'alert', 'cisco', 'system', 'q3', 'ep', '051', 'exitem', 'vs', '048', 'est', 'q3', 'rev', '1155b', 'vs', '1136b', 'est', 'csco', 'quot', 'httptcorwlr4swk7l']",0,0,1,0,1,2014,5,2
"['critic', 'time', 'di', 'small', 'investor', 'much', '40', 'stock', 'httpstcoj3xqi4ulpz', 'disney', 'face', 'proxyvot', 'challeng', 'director', 'lag', 'stock', 'polit', 'spend']",0,1,0,0,1,2024,4,2
"['di', 'earn', 'recap', 'free', 'cash', 'flow', 'near', 'prepandem', 'number', 'stock', 'buy', 'httpstcoxszizsc5q0', 'earn', 'disney', 'stock', 'buy', 'sell', 'fairli', 'valu']",0,1,1,0,1,2023,11,4
"['di', 'earn', 'recap', 'firm', 'cut', 'cost', 'significantli', 'send', 'free', 'cash', 'flow', 'skyrocket', 'howev', 'tvrelat', 'struggl', 'continu', 'httpstcomjjsdfkzdg', 'disney', 'earn', 'profit', 'soar', 'key', 'underli', 'metric', 'stay', 'mute', 'longterm', 'question', 'remain']",0,1,0,0,1,2023,11,4
"['earn', 'walt', 'disney', 'q3', 'ep', '103', 'adj', 'vs', '095', 'est', 'q3', 'rev', '2233b', 'vs', '2250b', 'est', 'di', 'jboorstin', 'report', 'httpstcoszhzq2i5m5', 'httpstcognagff5jyu']",0,0,1,0,1,2023,8,2
"['di', 'prep', 'enter', 'earn', 'spotlight', 'here', 'analyst', 'look', 'httpstco4bybxkawri']",0,0,0,0,1,2023,7,3
"['overal', 'disappoint', 'quarter', 'di', 'here', 'think', 'stock', 'httpstcorn2yuupnqk', 'disney', 'stock', 'buy', 'earn']",0,1,0,0,1,2023,5,4
"['buccocapit', 'tell', 'investor', 'your', 'get', 'rid', 'brand', 'your', 'tell', 'everyon', 'your', 'kinda', 'chang', 'name', 'also', 'chang', 'creat', 'confus', 'split', 'product', 'offer', 'hard', 'find', 'place', 'like', 'aapl', 'di', 'bad', 'tier']",0,0,0,1,0,2023,5,1
"['buccocapit', 'imagin', 'brand', 'let', 'say', 'entertain', 'simplifi', 'thing', 'everyon', 'look', 'right', 'even', 'hear', 'sound', 'immedi', 'think', 'compani', 'get', 'excit', 'immedi', 'give', 'attent', 'di', 'aapl']",0,0,0,1,0,2023,5,1
"['disney', 'di', 'set', 'report', 'earn', 'wednesday', 'here', 'think', 'right', 'httpstcomsdhlxr0ji']",0,0,1,0,1,2023,5,5
"['modestproposal1', 'classic', 'di', 'get', 'exclus', 'pontifexxx']",0,0,0,1,0,2023,4,1
"['even', 'bob', 'iger', 'back', 'ceo', 'disney', 'compani', 'face', 'headwind', 'here', 'analyst', 'think', 'di', 'stock', 'bargain', 'today', 'patient', 'investor', 'httpstcompu0t343vr']",0,0,1,0,1,2022,12,3
"['bob', 'iger', 'return', 'mean', 'di', 'read', 'full', 'stori', 'newsmc615', 'httpstcoepugthq7ew']",0,0,0,1,1,2022,11,0
"['sad', 'true', 'bob', 'iger', 'like', 'one', 'overr', 'ceo', 'modern', 'corpor', 'histori', 'di']",0,0,0,0,0,2022,11,0
"['earn', 'walt', 'disney', 'q4', 'ep', '030', 'adj', 'vs', '055', 'est', 'q4', 'rev', '2015b', 'vs', '2124b', 'est', 'stevekovach', 'number', 'di', 'httpstcomgf4p9djgw', 'httpstconlkmvcpo24']",0,0,0,0,1,2022,11,1
"['break', 'mani', 'busi', 'disney', 'di', 'magic', 'stock', 'earth', 'httpstcoziljzk3zct', 'via', 'qai_invest']",0,0,0,0,1,2022,8,2
"['netflix', 'lost', '200000', 'net', 'custom', 'global', 'stream', 'servic', 'continu', 'gain', 'ground', 'one', 'compani', 'tune', 'disney', 'nflx', 'di', 'httpstco3xplwdsoml', 'netflix', 'disney']",0,0,0,1,1,2022,7,3
"['longterm', 'forecast', 'bright', 'disney', 'stock', 'compani', 'success', 'transform', 'busi', 'analyst', 'say', 'di', 'httpstcoj6hhgk4ybb']",0,0,1,0,1,2022,6,3
"['stream', 'war', 'disney', 'vs', 'netflix', 'entertain', 'titan', 'battl', 'eyebal', 'subscrib', 'better', 'stock', 'investor', 'let', 'take', 'look', 'di', 'nflx', 'httpstcojyodmlwb6q']",0,0,0,0,1,2022,3,2
"['buccocapit', 'stratecheri', 'like', 'dont', 'mess', 'mous', 'di', 'doesnt', 'fuck', 'around']",0,0,1,1,0,2021,12,3
"['bpsandpiec', 'ckaiwu', 'new', 'account', 'di', 'sorri']",0,0,0,1,0,2021,10,2
"['13', 'grit', 'take', 'cont', 'rise', 'rate', 'environ', 'type', 'stock', 'tend', 'well', 'one', 'financi', 'jpm', 'ms', 'consum', 'discretionari', 'amp', 'servic', 'amzn', 'di', 'growth', 'stock', 'sq']",0,0,0,1,0,2021,10,0
"['investmenttalkk', 'dlc', 'stock', 'own', 'sinc', 'jan', '2002', 'keep', 'mind', 'that', 'gt', '50', 'life', '10', 'year', 'number', 'way', 'bigger', 'orli', 'msft', 'vrsn', 'di', 'sci', 'loser', 'though', 'blockbust', 'gs', 'kinda', 'midway', 'game', 'get', 'bought', 'soon']",0,0,1,1,0,2021,8,6
"['come', 'top', 'stream', 'war', 'maintain', 'netflix', 'overvalu', 'see', 'potenti', 'viacomcb', 'here', 'view', 'rest', 'main', 'player', 'stream', 'world', 'amzn', 'nflx', 'di', 'disca', 'cmcsa', 'viac', 'httpstcovhoshopdm']",0,0,1,0,1,2021,7,4
"['artx00', 'barstoolbigcat', 'nickkakn', 'even', 'better', 'consid', 'level', 'crust', 'abl', 'gener', 'board', 'level', 'like', 'old', 'white', 'men', 'thing', 'di', 'hoe']",0,0,1,1,0,2021,4,5
"['israel', 'report', 'israel', 'see', 'lack', 'biden', 'call', 'netanyahu', 'intent', 'di', 'jen', 'psaki', 'intent', 'di', 'httpstcoylcsjgi7lr']",0,0,0,0,0,2021,2,5
"['israel', 'report', 'israel', 'see', 'lack', 'biden', 'call', 'netanyahu', 'intent', 'di', 'jen', 'psaki', 'intent', 'di', 'httpstcosuxhe0kvca']",0,0,0,0,0,2021,2,4
"['alway', 'find', 'cute', 'peopl', 'tri', 'valu', 'di', 'cant', 'put', 'dollar', 'amount', 'impervi', 'kungfu', 'grip', 'ball', 'western', 'cultur']",0,0,0,0,0,2021,2,3
"['disney', 'share', 'pop', 'compani', 'reveal', '100', 'million', 'stream', 'subscrib', 'plan', 'launch', 'new', 'stream', 'servic', 'di', 'httpstcozmbdnvksoh']",0,0,1,0,1,2020,8,2
"['qualiti', 'issu', 'found', 'across', 'sector', 'spectrumdespit', 'wide', 'gap', 'ytd', 'perform', 'best', 'amp', 'worst', 'sector', 'concentr', 'bankruptci', 'hasnt', 'specif', 'one', 'areaespeci', 'con', 'di', 'amp', 'energi', 'opposit', 'perform', 'end', 'yet', 'hous', 'compani', 'file', 'httpstcoj7vsfexcbu']",0,0,1,0,0,2020,6,1
"['buy', 'disney', 'share', 'hand', 'reach', 'key', 'level', 'miller', 'tabak', 'di', 'via', 'tradingn', 'httpstcotcrit7kfwx']",0,0,1,0,1,2020,6,4
"['disney', 'set', 'orlando', 'reopen', 'date', 'trader', 'warn', 'troubl', 'ahead', 'di', 'via', 'tradingn', 'httpstco0g2luzqn7r']",0,0,0,0,1,2020,5,3
"['disney', 'stock', 'valu', 'level', 'trader', 'say', 'evercor', 'isi', 'get', 'bullish', 'di', 'via', 'tradingn', 'httpstcotbwehnsr9j', 'disney', 'stock', 'valu', 'level', 'trader', 'say', 'evercor', 'isi', 'get', 'bullish']",0,1,1,0,1,2020,4,4
"['happen', 'fast', 'market', 'cap', 'earli', 'dec', '2019', 'disney', '273', 'billion', 'netflix', '137', 'billion', 'disney', '188', 'billion', 'netflix', '190', 'billion', 'altho', 'see', 'nflx', 'briefli', 'pass', 'di', 'mkt', 'cap', 'previous', 'httpstco9gprjyl2hu']",0,0,0,0,0,2020,4,2
"['one', 'stream', 'stock', 'winner', 'one', 'loser', 'viru', 'lockdown', 'nflx', 'di', 'aapl', 'amzn', 'via', 'tradingn', 'httpstcoibr3x0p4l0', 'one', 'stream', 'stock', 'winner', 'one', 'loser', 'viru', 'lockdown']",0,1,1,0,1,2020,4,0
"['disney', 'share', 'buy', 'fall', 'level', 'technic', 'analyst', 'say', 'di', 'via', 'tradingn', 'httpstco8f2idv8k0z']",0,0,1,0,1,2020,4,4
"['disney', 'ceo', 'bob', 'iger', 'step', 'here', 'watch', 'di', 'via', 'tradingn', 'httpstcotvdynracvo']",0,0,0,0,1,2020,2,2
"['full', 'interview', 'outgo', 'disney', 'ceo', 'bob', 'iger', 'incom', 'ceo', 'bob', 'chapek', 'sit', 'talk', 'media', 'giant', 'monument', 'leadership', 'chang', 'market', 'selloff', 'jboorstin', 'di', 'httpstcobyu4idhlyt', 'httpstcoivbfi6gup2']",0,0,0,1,1,2020,2,1
"['share', 'disney', 'fall', 'hour', 'news', 'bob', 'iger', 'step', 'disney', 'ceo', 'effect', 'immedi', 'di', 'httpstcoogkhvmstfn', 'httpstcohm5f4u64d']",0,0,0,1,1,2020,2,1
"['break', 'disney', 'ceo', 'bob', 'iger', 'step', 'bob', 'chapek', 'ceo', 'disney', 'immedi', 'di', 'httpstcomdsbarbjwg']",0,0,0,0,0,2020,2,1
['di'],1,0,0,0,0,2020,2,4
"['watch', 'level', 'disney', 'stock', 'ahead', 'earn', 'di', 'via', 'tradingn', 'httpstcouw6d7rjbmp']",0,0,0,0,1,2020,2,1
"['masasoncap', 'im', 'di', 'guy', 'think', 'share', 'still', 'live', 'tv', 'holdout', 'would', 'move', 'dhuluespn', 'basket', 'add', 'nflx', 'dont', 'alreadi', 'nflx', 'continu', 'grow', 'domest', 'imo', 'bail', 'cabl', 'enough']",0,0,0,1,0,2020,1,0
"['di', 'probabl', 'way', 'undervalu', 'gener', 'couldnt', 'replic', 'legal', 'infinit', 'cash', 'intang', 'valu', 'own', 'valu', 'format', 'first', 'world', 'children', 'like', '1950', 'forev', 'feel', 'like', 'lot']",0,0,0,1,0,2020,1,0
"['agre', 'tho', 'everyon', 'look', 'di', 'like', 'suddenli', 'stream', 'startup', 'one', 'line', 'busi', 'also', 'line', 'busi', 'happen', 'awesom', 'right', 'move', 'made', 'capit', 'via', 'rest', 'busi', 'know', 'shit', 'argument']",0,0,0,1,0,2020,1,0
"['interest', 'feel', 'exact', 'opposit', 'think', 'win', 'couldnt', 'mad', 'anyon', 'buy', 'either', 'right', 'given', 'id', 'like', 'nflx', 'fair', 'amount', 'lower', 'give', 'flat', '200', 'di', 'tear', 'reason', 'cant', 'win', 'share', 'cabl']",1,0,0,0,0,2020,1,0
"['buy', 'disney', 'pull', 'back', 'level', 'top', 'trader', 'say', 'di', 'via', 'tradingn', 'httpstcofvr5acd0vw']",0,0,1,0,1,2019,12,1
"['fed', 'offici', 'say', 'dot', 'plot', 'tool', 'deemphas', 'discard', 'altogeth', 'hindsight', 'proven', 'aggressiveor', 'hawkish', 'fed', 'parlancea', 'project', 'ultim', 'unfold', 'wsj', 'httpstcoplegrqohsj']",0,0,0,0,0,2019,12,2
"['prefshar', 'minioncapit', 'libertyrpf', 'andrewrangeley', 'di', 'bet', 'vertic', 'integr', 'own', 'content', 'control', 'distribut', 'well', 'cmcsa', 'discount', 'due', 'poor', 'capit', 'alloc', 'amp', 'percept', 'overal', 'portfolio', 'structur', 'declin']",0,0,1,1,0,2019,11,0
"['disney', 'enter', 'stream', 'war', 'jim', 'cramer', 'five', 'expert', 'weigh', 'di', 'via', 'tradingn', 'httpstcoxvxh3ldebb', 'disney', 'enter', 'stream', 'war', 'jim', 'cramer', 'five', 'expert', 'weigh']",0,1,1,0,1,2019,11,1
"['disney', 'must', 'succeed', 'sake', 'stock', 'investor', 'say', 'ahead', 'earn', 'di', 'via', 'tradingn', 'httpstcotokxxszy0o']",0,0,1,0,1,2019,11,3
"['libertyrpf', 'greenbackd', 'v', 'amzn', 'msft', 'di', 'eqix', 'amt', 'shw']",0,0,0,1,0,2019,10,3
"['revers', 'dcf', 'nflx', 'vs', 'di', 'via', 'newconstruct', 'httpstco7ybbbnjleq', 'httpstcodzzewg6m5n']",0,0,0,0,1,2019,10,4
"['mutual', 'fund', 'weight', 'mega', 'cap', 'co', 'sampp', '500', 'cc', 'di', 'sbux', 'brk', 'httpstcocjveyeiqrb']",0,0,0,1,0,2019,9,0
"['netflix', 'enter', 'death', 'cross', 'one', 'trader', 'wont', 'get', 'bullish', 'happen', 'nflx', 'di', 'via', 'tradingn', 'httpstcoks24wwlqmj']",0,0,0,0,1,2019,8,3
"['iger', 'emphat', 'disney', 'bundl', 'monet', 'well', 'due', 'hulu', 'advertis', 'serv', 'cac', 'di', 'properti', 'incl', 'hulu', 'premium', 'bigger', 'initi', 'funnel', 'faster', 'adopt', 'learn', 'spot']",0,0,1,0,0,2019,8,2
"['unbundl', 'rebundl', 'di']",0,0,0,0,0,2019,8,1
"['spot', 'alreadi', 'intern', 'advertis', 'inventori', 'thu', 'cost', 'capit', 'advantag', 'promot', 'vs', 'label', 'nflx', 'pay', 'amount', 'via', 'channel', 'di', 'hbo', 'promot']",0,0,0,1,0,2019,7,5
"['nflx', 'make', 'great', 'point', 'ad', 'model', 'wouldnt', 'like', 'materi', 'valu', 'driver', 'long', 'time', 'vs', 'exist', 'biz', 'amp', 'plan', 'cross', 'monet', 'via', 'di', 'model', 'httpstco1lkugovs97']",0,0,0,1,0,2019,7,3
"['equityaddict', 'ad', 'also', 'still', 'fan', 'may', 'final', 'come', 'around', 'cdk', 'think', 'rebuy', 'dufn', 'sooner', 'later', 'cant', 'stop', 'think', 'pharma', 'dont', 'know', 'what', 'right', 'yet', 'dar', 'back', 'big', 'posit', 'largest', 'posit', 'sadli', 'common', 'di', 'unapologet']",0,0,0,1,0,2019,7,6
"['pietertobback', 'shw', 'fsv', 'syk', 'txn', 'bf', 'di', 'eqix', 'wso', 'rol']",0,0,0,1,0,2019,7,5
